"codigo","nombre","population","total_functional_2015","per_person","cut"
40157,"Pelayos del Arroyo",67,124150,1852.98507462687,"Menos de 1.000"
49148,"Peleas de Abajo",207,261029,1261.00966183575,"Menos de 1.000"
37243,"Peña, La",113,90900,804.424778761062,"Menos de 1.000"
47115,"Peñaflor de Hornija",323,419374.18,1298.37207430341,"Menos de 1.000"
22172,"Peñalba",691,674116.51,975.566584659913,"Menos de 1.000"
19214,"Peñalén",87,122105.68,1403.51356321839,"Menos de 1.000"
6100,"Peñalsordo",1088,1700213.71,1562.69642463235,"de 1.000 a 5.000"
19215,"Peñalver",191,270000,1413.61256544503,"Menos de 1.000"
33046,"Peñamellera Alta",570,532443.57,934.111526315789,"Menos de 1.000"
33047,"Peñamellera Baja",1300,1200000,923.076923076923,"de 1.000 a 5.000"
37246,"Peñaranda de Bracamonte",6672,5463000,818.794964028777,"de 5.000 a 10.000"
9261,"Peñaranda de Duero",572,413200,722.377622377622,"Menos de 1.000"
44179,"Peñarroya de Tastavins",487,515982,1059.5112936345,"Menos de 1.000"
14052,"Peñarroya-Pueblonuevo",11430,8302952.1,726.41750656168,"de 10.000 a 50.000"
39049,"Peñarrubia",357,287000,803.921568627451,"Menos de 1.000"
22173,"Peñas de Riglos, Las",267,337404.74,1263.68816479401,"Menos de 1.000"
12089,"Peníscola/Peñíscola",7457,14918353.99,2000.58387957624,"de 5.000 a 10.000"
10140,"Peraleda de la Mata",1420,1426000,1004.22535211268,"de 1.000 a 5.000"
10141,"Peraleda de San Román",316,328231.14,1038.70613924051,"Menos de 1.000"
28110,"Perales de Tajuña",2945,2328700,790.730050933786,"de 1.000 a 5.000"
44182,"Perales del Alfambra",253,201020.27,794.54652173913,"Menos de 1.000"
10142,"Perales del Puerto",977,1078161.22,1103.54270214944,"Menos de 1.000"
22174,"Peralta de Alcofea",582,684078.68,1175.3929209622,"Menos de 1.000"
22175,"Peralta de Calasanz",240,343204,1430.01666666667,"Menos de 1.000"
22176,"Peraltilla",206,180500,876.21359223301,"Menos de 1.000"
25165,"Peramola",349,397007.81,1137.55819484241,"Menos de 1.000"
24112,"Peranzanes",320,199700,624.0625,"Menos de 1.000"
22177,"Perarrúa",113,145964.1,1291.71769911504,"Menos de 1.000"
50206,"Perdiguera",613,869550,1418.51549755302,"Menos de 1.000"
32058,"Pereiro de Aguiar, O",6350,4360000,686.614173228346,"de 5.000 a 10.000"
43104,"Perelló, El",3155,2883738.15,914.021600633914,"de 1.000 a 5.000"
37250,"Pereña de la Ribera",392,743223,1895.97704081633,"Menos de 1.000"
49152,"Pereruela",612,406458.6,664.148039215686,"Menos de 1.000"
29079,"Periana",3361,3089363.4,919.179827432312,"de 1.000 a 5.000"
49153,"Perilla de Castro",181,137860.63,761.660939226519,"Menos de 1.000"
34904,"Pernía, La",361,288200,798.337950138504,"Menos de 1.000"
40158,"Perosillo",18,38150,2119.44444444444,"Menos de 1.000"
32059,"Peroxa, A",1999,1068885.62,534.710165082541,"de 1.000 a 5.000"
22178,"Pertusa",121,236630,1955.61983471074,"Menos de 1.000"
39050,"Pesaguero",326,235162.5,721.35736196319,"Menos de 1.000"
10143,"Pescueza",166,257000,1548.19277108434,"Menos de 1.000"
10144,"Pesga, La",1138,1100000,966.608084358524,"de 1.000 a 5.000"
33048,"Pesoz",173,344350.54,1990.46554913295,"Menos de 1.000"
39051,"Pesquera",74,219077.27,2960.50364864865,"Menos de 1.000"
47116,"Pesquera de Duero",469,405200,863.965884861407,"Menos de 1.000"
16157,"Pesquera, La",252,322201.5,1278.57738095238,"Menos de 1.000"
7041,"Petra",2812,1191881.95,423.855600995733,"de 1.000 a 5.000"
3104,"Petrer",34754,21510727.79,618.942504172182,"de 10.000 a 50.000"
46192,"Petrés",982,597920.68,608.880529531568,"Menos de 1.000"
18154,"Peza, La",1263,1493835,1182.76722090261,"de 1.000 a 5.000"
28111,"Pezuela de las Torres",795,777186.28,977.592805031447,"Menos de 1.000"
49154,"Pías",144,213982.58,1485.99013888889,"Menos de 1.000"
46193,"Picanya",11109,7998021.85,719.958758664146,"de 10.000 a 50.000"
46194,"Picassent",20393,14439757.99,708.074240670818,"de 10.000 a 50.000"
16158,"Picazo, El",707,598142.85,846.029490806223,"Menos de 1.000"
13062,"Picón",712,759562.62,1066.80143258427,"Menos de 1.000"
13063,"Piedrabuena",4672,3230369.34,691.431793664384,"de 1.000 a 5.000"
49155,"Piedrahita de Castro",106,98094,925.415094339623,"Menos de 1.000"
5187,"Piedralaves",2265,1753500,774.172185430464,"de 1.000 a 5.000"
10145,"Piedras Albas",156,172394.37,1105.09211538462,"Menos de 1.000"
50207,"Piedratajada",113,213100,1885.8407079646,"Menos de 1.000"
39052,"Piélagos",23999,16114187.16,671.452442185091,"de 10.000 a 50.000"
8161,"Piera",15000,13783066.3,918.871086666667,"de 10.000 a 50.000"
9265,"Piérnigas",38,141750,3730.26315789474,"Menos de 1.000"
3902,"Pilar de la Horadada",21588,26309997.38,1218.73250787475,"de 10.000 a 50.000"
41075,"Pilas",14014,8474116.66,604.689357785072,"de 10.000 a 50.000"
46195,"Piles",2701,2708000,1002.59163272862,"de 1.000 a 5.000"
43105,"Piles, Les",214,515000,2406.54205607477,"Menos de 1.000"
50208,"Pina de Ebro",2567,2196758.56,855.768819633814,"de 1.000 a 5.000"
47117,"Piña de Esgueva",326,312900,959.815950920245,"Menos de 1.000"
12090,"Pina de Montalgrao",134,245400,1831.34328358209,"Menos de 1.000"
18159,"Píñar",1234,1298151.43,1051.98657212318,"de 1.000 a 5.000"
38901,"Pinar de El Hierro, El",1801,2630872.03,1460.78402554137,"de 1.000 a 5.000"
18910,"Pinar, El",1001,1093277.6,1092.18541458541,"de 1.000 a 5.000"
16159,"Pinarejo",239,401000,1677.82426778243,"Menos de 1.000"
40159,"Pinarejos",173,195331,1129.08092485549,"Menos de 1.000"
40160,"Pinarnegrillo",120,100510,837.583333333333,"Menos de 1.000"
9266,"Pineda de la Sierra",95,170888,1798.82105263158,"Menos de 1.000"
8163,"Pineda de Mar",25948,27363611.58,1054.55571065207,"de 10.000 a 50.000"
9267,"Pineda Trasmonte",133,151890,1142.03007518797,"Menos de 1.000"
43106,"Pinell de Brai, El",1076,908041.24,843.904498141264,"de 1.000 a 5.000"
25166,"Pinell de Solsonès",207,141372.91,682.960917874396,"Menos de 1.000"
49158,"Piñero, El",247,97005.7,392.735627530364,"Menos de 1.000"
46196,"Pinet",171,149842,876.269005847953,"Menos de 1.000"
9268,"Pinilla de los Barruecos",119,117596.8,988.208403361345,"Menos de 1.000"
49156,"Pinilla de Toro",261,140100,536.781609195402,"Menos de 1.000"
42139,"Pinilla del Campo",23,33770,1468.26086956522,"Menos de 1.000"
28112,"Pinilla del Valle",205,471270,2298.87804878049,"Menos de 1.000"
9270,"Pinilla Trasmonte",182,248302,1364.2967032967,"Menos de 1.000"
26115,"Pinillos",16,98950,6184.375,"Menos de 1.000"
37253,"Pino de Tormes, El",157,74054,471.68152866242,"Menos de 1.000"
15066,"Pino, O",4680,2866428.04,612.484623931624,"de 1.000 a 5.000"
10146,"Pinofranqueado",1760,1119465.89,636.060164772727,"de 1.000 a 5.000"
25167,"Pinós",302,201665.99,667.768178807947,"Menos de 1.000"
3105,"Pinós, el/Pinoso",7663,12322412.8,1608.0402975336,"de 5.000 a 10.000"
36043,"Ponte Caldelas",5625,3215381.5,571.623377777778,"de 5.000 a 10.000"
2063,"Pozohondo",1723,1180000,684.852002321532,"de 1.000 a 5.000"
8172,"Premià de Mar",28163,19664977.96,698.255795192274,"de 10.000 a 50.000"
6108,"Puebla de Sancho Pérez",2798,1861289.8,665.22151536812,"de 1.000 a 5.000"
6105,"Puebla del Maestre",767,872550.84,1137.61517601043,"Menos de 1.000"
37264,"Puerto Seguro",68,70185,1032.13235294118,"Menos de 1.000"
9279,"Quemada",272,202715,745.275735294118,"Menos de 1.000"
5193,"Rasueros",211,229050,1085.54502369668,"Menos de 1.000"
6112,"Retamal de Llerena",484,503000,1039.25619834711,"Menos de 1.000"
27053,"Ribeira de Piquín",583,974820,1672.07547169811,"Menos de 1.000"
26125,"Rincón de Soto",3755,3155298.89,840.292647137151,"de 1.000 a 5.000"
28123,"Rivas-Vaciamadrid",80483,75653989.32,939.999618801486,"de 50.000 a 100.000"
26127,"Rodezno",278,460561.99,1656.6978057554,"Menos de 1.000"
10901,"Rosalejo",1509,1306448,865.77070907886,"de 1.000 a 5.000"
39066,"Ruente",1034,811214.12,784.539767891683,"de 1.000 a 5.000"
43905,"Salou",26558,42037744,1582.8655772272,"de 10.000 a 50.000"
28131,"San Lorenzo de El Escorial",18241,18837723.44,1032.71330738446,"de 10.000 a 50.000"
11032,"Sanlúcar de Barrameda",67385,53415727.97,792.69463485939,"de 50.000 a 100.000"
17160,"Sant Feliu de Guíxols",21810,27294136,1251.45052728106,"de 10.000 a 50.000"
8228,"Sant Martí Sesgueioles",395,1148421.54,2907.39630379747,"Menos de 1.000"
5227,"Santa María del Tiétar",540,549975,1018.47222222222,"Menos de 1.000"
9355,"Santibáñez de Esgueva",106,160000,1509.43396226415,"Menos de 1.000"
23079,"Santisteban del Puerto",4712,4048040.16,859.091714770798,"de 1.000 a 5.000"
25201,"Sarroca de Bellera",124,363704.12,2933.09774193548,"Menos de 1.000"
25204,"Seròs",1887,2125493.74,1126.38777954425,"de 1.000 a 5.000"
29088,"Sierra de Yeguas",3444,2511976.71,729.377674216028,"de 1.000 a 5.000"
26145,"Sotés",290,420045.96,1448.43434482759,"Menos de 1.000"
27060,"Taboada",3101,1992183.36,642.4325572396,"de 1.000 a 5.000"
33073,"Tineo",10413,8779967,843.173629117449,"de 10.000 a 50.000"
24206,"Toral de los Vados",2068,1842174,890.799806576402,"de 1.000 a 5.000"
5245,"Tornadizos de Ávila",399,280500,703.007518796992,"Menos de 1.000"
40206,"Torre Val de San Pedro",193,321200,1664.24870466321,"Menos de 1.000"
3132,"Torremanzanas/Torre de les Maçanes, la",743,635498,855.313593539704,"Menos de 1.000"
19291,"Trillo",1431,8801385.65,6150.51408106219,"de 1.000 a 5.000"
50267,"Uncastillo",688,1155434.2,1679.4101744186,"Menos de 1.000"
10200,"Valdelacasa de Tajo",424,579041.99,1365.66507075472,"Menos de 1.000"
21071,"Valdelarco",227,360000,1585.90308370044,"Menos de 1.000"
25239,"Valls de Valira, Les",849,640302.05,754.183804475854,"Menos de 1.000"
19311,"Valverde de los Arroyos",99,97490,984.747474747475,"Menos de 1.000"
5253,"Vega de Santa María",96,101729.55,1059.6828125,"Menos de 1.000"
26163,"Ventosa",169,331644.7,1962.39467455621,"Menos de 1.000"
37348,"Ventosa del Río Almar",122,65305,535.286885245902,"Menos de 1.000"
17217,"Viladamat",440,450092.25,1022.93693181818,"Menos de 1.000"
38053,"Villa de Mazo",4927,5766394.16,1170.36617820175,"de 1.000 a 5.000"
9429,"Villaescusa la Sombría",68,49242.8,724.158823529412,"Menos de 1.000"
49257,"Villanueva de Azoague",324,260500,804.012345679012,"Menos de 1.000"
22001,"Abiego",267,305317,1143.50936329588,"Menos de 1.000"
37001,"Abusejo",220,115348.35,524.310681818182,"Menos de 1.000"
9001,"Abajas",29,89756,3095.03448275862,"Menos de 1.000"
10002,"Abertura",436,311788.61,715.111490825688,"Menos de 1.000"
22002,"Abizanda",140,449284,3209.17142857143,"Menos de 1.000"
4001,"Abla",1426,2189000,1535.06311360449,"de 1.000 a 5.000"
8001,"Abrera",12125,13296799.12,1096.64322639175,"de 10.000 a 50.000"
10003,"Acebo",594,501274.49,843.896447811448,"Menos de 1.000"
6001,"Acedera",831,506960,610.060168471721,"Menos de 1.000"
10004,"Acehúche",829,728000,878.16646562123,"Menos de 1.000"
10005,"Aceituna",615,698000,1134.9593495935,"Menos de 1.000"
50002,"Acered",220,228200,1037.27272727273,"Menos de 1.000"
22003,"Adahuesca",172,375356,2182.3023255814,"Menos de 1.000"
30001,"Abanilla",6435,5348262.34,831.120798756799,"de 5.000 a 10.000"
50001,"Abanto",113,234000,2070.79646017699,"Menos de 1.000"
30002,"Abarán",13086,8757649.99,669.238116307504,"de 10.000 a 50.000"
34001,"Abarca de Campos",42,54000,1285.71428571429,"Menos de 1.000"
15001,"Abegondo",5585,3917896.31,701.503367949866,"de 5.000 a 10.000"
42001,"Abejar",346,562050,1624.42196531792,"Menos de 1.000"
2001,"Abengibre",775,498357.88,643.042425806452,"Menos de 1.000"
16002,"Acebrón, El",238,188924,793.798319327731,"Menos de 1.000"
14001,"Adamuz",4398,3507761.19,797.580989085948,"de 1.000 a 5.000"
46004,"Agullent",2435,1787000,733.88090349076,"de 1.000 a 5.000"
22011,"Albero Alto",125,191620.9,1532.9672,"Menos de 1.000"
22016,"Alcampell",707,670000,947.666195190948,"Menos de 1.000"
4008,"Alcóntar",578,1432988,2479.21799307958,"Menos de 1.000"
40009,"Aldeanueva de la Serrezuela",54,151300,2801.85185185185,"Menos de 1.000"
46024,"Alfara de la Baronia",545,579076.73,1062.52611009174,"Menos de 1.000"
50020,"Alhama de Aragón",1115,844179.03,757.111237668161,"de 1.000 a 5.000"
9059,"Burgos",177776,210538565,1184.29127103771,"de 100.000 a 500.000"
42019,"Almarza",610,789630,1294.47540983607,"Menos de 1.000"
43011,"Almoster",1396,1057875,757.790114613181,"de 1.000 a 5.000"
50029,"Aniñón",757,648931.84,857.241532364597,"Menos de 1.000"
3047,"Calp",22437,32652725,1455.30708205197,"de 10.000 a 50.000"
13018,"Arenas de San Juan",1089,964632.9,885.79696969697,"de 1.000 a 5.000"
7006,"Artà",7382,11210243.22,1518.59160390138,"de 5.000 a 10.000"
26020,"Ausejo",899,1332200,1481.86874304783,"Menos de 1.000"
26023,"Badarán",555,655103.27,1180.36625225225,"Menos de 1.000"
8016,"Bagà",2225,2195271,986.638651685393,"de 1.000 a 5.000"
32007,"Baños de Molgas",1675,1045100,623.940298507463,"de 1.000 a 5.000"
12020,"Barracas",194,353400,1821.64948453608,"Menos de 1.000"
24012,"Barrios de Luna, Los",329,350000,1063.82978723404,"Menos de 1.000"
46046,"Barx",1317,933776.71,709.018003037206,"de 1.000 a 5.000"
37045,"Bastida, La",27,87371.34,3235.97555555556,"Menos de 1.000"
39011,"Bareyo",2016,2170000,1076.38888888889,"de 1.000 a 5.000"
43022,"Batea",1975,1480986.1,749.866379746835,"de 1.000 a 5.000"
6017,"Baterno",323,427900,1324.76780185759,"Menos de 1.000"
38007,"Barlovento",2005,2240951.45,1117.68152119701,"de 1.000 a 5.000"
25042,"Baronia de Rialb, La",235,576800,2454.46808510638,"Menos de 1.000"
44035,"Barrachina",137,249443,1820.75182481752,"Menos de 1.000"
5022,"Barraco, El",1989,2731098.58,1373.10134741076,"de 1.000 a 5.000"
10025,"Barrado",436,280650,643.692660550459,"Menos de 1.000"
9041,"Barrio de Muñó",32,55300,1728.125,"Menos de 1.000"
19050,"Barriopedro",20,24438.5,1221.925,"Menos de 1.000"
9044,"Barrios de Colina",49,52101.85,1063.30306122449,"Menos de 1.000"
11008,"Barrios, Los",22991,21999681.7,956.882332216954,"de 10.000 a 50.000"
36002,"Barro",3705,1913250,516.396761133603,"de 1.000 a 5.000"
5023,"Barromán",195,202037,1036.08717948718,"Menos de 1.000"
17016,"Bàscara",949,1287747.36,1356.95190727081,"Menos de 1.000"
34028,"Báscones de Ojeda",159,203760,1281.50943396226,"Menos de 1.000"
9046,"Bascuñana",36,44700,1241.66666666667,"Menos de 1.000"
25044,"Bassella",244,710520.03,2911.96733606557,"Menos de 1.000"
4020,"Bayárcal",340,459147,1350.43235294118,"Menos de 1.000"
4021,"Bayarque",216,299400,1386.11111111111,"Menos de 1.000"
42033,"Bayubas de Arriba",52,93600,1800,"Menos de 1.000"
18023,"Baza",20644,18113117,877.403458632048,"de 10.000 a 50.000"
44036,"Bea",28,60400,2157.14285714286,"Menos de 1.000"
32010,"Beade",464,661239,1425.08405172414,"Menos de 1.000"
17018,"Bellcaire d'Empordà",650,674220.12,1037.26172307692,"Menos de 1.000"
46065,"Beniparrell",1956,3327955.64,1701.40881390593,"de 1.000 a 5.000"
4041,"Enix",440,555753.51,1263.07615909091,"Menos de 1.000"
3091,"Murla",509,425000,834.970530451866,"Menos de 1.000"
22058,"Bierge",242,549530.38,2270.78669421488,"Menos de 1.000"
46072,"Bocairent",4335,3256819.99,751.284888119954,"de 1.000 a 5.000"
10032,"Brozas",1969,2037725,1034.90350431691,"de 1.000 a 5.000"
41019,"Burguillos",6475,4406701.73,680.571695752896,"de 5.000 a 10.000"
17032,"Cadaqués",2820,5768878,2045.70141843972,"de 1.000 a 5.000"
37069,"Calvarrasa de Abajo",1140,823115.34,722.031,"de 1.000 a 5.000"
21018,"Campillo, El",2144,1298015.49,605.417672574627,"de 1.000 a 5.000"
7039,"Muro",6808,11661500,1712.91128084606,"de 5.000 a 10.000"
19066,"Cañizar",73,125535,1719.65753424658,"Menos de 1.000"
37085,"Carbajosa de la Sagrada",6763,4869969.39,720.090106461629,"de 5.000 a 10.000"
47035,"Carpio",1068,902386,844.930711610487,"de 1.000 a 5.000"
10051,"Casares de las Hurdes",422,626785,1485.27251184834,"Menos de 1.000"
46089,"Casinos",2829,1887545,667.212796041004,"de 1.000 a 5.000"
8053,"Castellbell i el Vilar",3624,4913464.94,1355.8126214128,"de 1.000 a 5.000"
37096,"Castillejo de Martín Viejo",241,183060,759.585062240664,"Menos de 1.000"
49041,"Castrogonzalo",501,502839,1003.67065868263,"Menos de 1.000"
40052,"Cedillo de la Torre",116,131000,1129.31034482759,"Menos de 1.000"
46107,"Chella",2683,1421774,529.919493104734,"de 1.000 a 5.000"
46106,"Chelva",1463,1107108.81,756.738762816131,"de 1.000 a 5.000"
34056,"Cervera de Pisuerga",2461,1984300,806.298252742787,"de 1.000 a 5.000"
16073,"Cervera del Llano",241,209610.99,869.755145228216,"Menos de 1.000"
4036,"Chercos",280,481398.89,1719.28175,"Menos de 1.000"
12044,"Cervera del Maestre",644,702150,1090.2950310559,"Menos de 1.000"
46109,"Cheste",8518,6958627.42,816.932075604602,"de 5.000 a 10.000"
25073,"Cervià de les Garrigues",708,614588.28,868.062542372881,"Menos de 1.000"
28051,"Chapinería",2140,1672099,781.354672897196,"de 1.000 a 5.000"
18059,"Chauchina",5499,4002674.14,727.891278414257,"de 5.000 a 10.000"
6042,"Cheles",1220,1084400,888.852459016393,"de 1.000 a 5.000"
11015,"Chiclana de la Frontera",82298,87220987.02,1059.81903594255,"de 50.000 a 100.000"
23029,"Chiclana de Segura",1051,904208.36,860.331455756422,"de 1.000 a 5.000"
12053,"Chilches/Xilxes",2853,3977000,1393.97125832457,"de 1.000 a 5.000"
19105,"Chiloeches",3310,2294040.08,693.063468277946,"de 1.000 a 5.000"
50093,"Chodes",135,124000,918.518518518518,"Menos de 1.000"
28040,"Ciempozuelos",23739,17868298,752.69800749821,"de 10.000 a 50.000"
30019,"Cieza",35064,24715042,704.855179101072,"de 10.000 a 50.000"
47050,"Cigales",5008,3076995.03,614.415940495208,"de 5.000 a 10.000"
42062,"Cigudosa",32,33694.37,1052.9490625,"Menos de 1.000"
47051,"Ciguñuela",387,225400,582.428940568475,"Menos de 1.000"
26049,"Cihuri",230,654500,2845.65217391304,"Menos de 1.000"
9102,"Cillaperlata",41,72800,1775.60975609756,"Menos de 1.000"
37104,"Cilleros de la Bastida",27,98020.36,3630.3837037037,"Menos de 1.000"
9103,"Cilleruelo de Abajo",255,251000,984.313725490196,"Menos de 1.000"
39022,"Cillorigo de Liébana",1345,1700886,1264.59925650558,"de 1.000 a 5.000"
24054,"Cimanes de la Vega",497,302738.03,609.130845070423,"Menos de 1.000"
13038,"Chillón",1983,1699677.83,857.124473020676,"de 1.000 a 5.000"
18061,"Chimeneas",1387,1189474.73,857.588125450613,"de 1.000 a 5.000"
2029,"Chinchilla de Monte-Aragón",4099,4318785.7,1053.619346182,"de 1.000 a 5.000"
12055,"Chodos/Xodos",126,177160.52,1406.03587301587,"Menos de 1.000"
21030,"Chucena",2020,1850000,915.841584158416,"de 1.000 a 5.000"
45057,"Chueca",271,197062.99,727.169704797048,"Menos de 1.000"
46112,"Chulilla",664,826280,1244.39759036145,"Menos de 1.000"
18062,"Churriana de la Vega",13652,7304433.06,535.044906240844,"de 10.000 a 50.000"
10064,"Cilleros",1752,1433688.71,818.315473744292,"de 1.000 a 5.000"
23030,"Chilluévar",1533,1612825.98,1052.07174168297,"de 1.000 a 5.000"
22096,"Chimillas",373,287614.96,771.085683646113,"Menos de 1.000"
28052,"Chinchón",5447,5344067.9,981.102974114191,"de 5.000 a 10.000"
11016,"Chipiona",19004,28994955.92,1525.72910545148,"de 10.000 a 50.000"
45056,"Chozas de Canales",3786,2429696.2,641.758108821976,"de 1.000 a 5.000"
16081,"Chumillas",53,298481,5631.71698113208,"Menos de 1.000"
26048,"Cidamón",29,101700,3506.89655172414,"Menos de 1.000"
42061,"Cidones",335,503756,1503.74925373134,"Menos de 1.000"
37106,"Cipérez",294,190426.5,647.709183673469,"Menos de 1.000"
45050,"Ciruelos",611,455428.84,745.38271685761,"Menos de 1.000"
9105,"Ciruelos de Cervera",104,229720,2208.84615384615,"Menos de 1.000"
26050,"Cirueña",134,474584.44,3541.67492537313,"Menos de 1.000"
47052,"Cistérniga",8734,5186645,593.845317151362,"de 5.000 a 10.000"
28041,"Cobeña",6921,3869500,559.095506429707,"de 5.000 a 10.000"
45052,"Cobisa",4143,2277500,549.722423364712,"de 1.000 a 5.000"
40056,"Cobos de Fuentidueña",39,92700,2376.92307692308,"Menos de 1.000"
49050,"Cobreros",587,545092.73,928.607717206133,"Menos de 1.000"
40057,"Coca",1943,1702074.33,876.003257848688,"de 1.000 a 5.000"
50082,"Cimballa",114,157800,1384.21052631579,"Menos de 1.000"
50083,"Cinco Olivas",108,124201.64,1150.01518518519,"Menos de 1.000"
12045,"Cinctorres",454,650000,1431.71806167401,"Menos de 1.000"
12046,"Cirat",225,444772,1976.76444444444,"Menos de 1.000"
24056,"Cistierna",3489,2837734,813.337345944397,"de 1.000 a 5.000"
